id;name;brand;regular_price;discount_price
91213965;Плитка Dado ceramica Basic Beige D303465 60x120см 1.44 м² цвет бежевый, цена за упаковку;DADO CERAMICA;5414;
90392548;Напольная плитка Alma Ceramica Sandal GFA92SND08R 600x600x9мм, цена за упаковку;ALMA CERAMICA;2290;
90618053;Керамогранит Idalgo home ID9063b054MR 60x120 см цвет серый, цена за упаковку;IDALGO HOME;2638.89;
91984070;Керамогранит Stn Diva Pav. DIVA PEARL RECT. 60x60см цвет pearl;STN;3750;3150
91787501;Керамогранит Neodom BelvedereGranoland N20480 60x120см цвет светло-бежевый;NEODOM;3093.75;
92218999;Керамогранит Delacora Calacatta 60120CLL15 60x120см цвет белый;DELACORA;2690;
92270648;Керамогранит Estima Terra TE00 80x80 см 1.28 м² неполированный цвет белый, цена за упаковку;ESTIMA;3795;
92078274;Керамогранит New trend Jast 60120JAS11P 60x120см цвет бежевый;NEW TREND;2390;
91968828;Керамогранит Вива Ground Керамогранит Ground Black 60x120 см цвет черный, графит;ВИВА;2950;
91992208;Керамогранит Delacora Mountain beige GP2090MOU11R 20x90см цвет бежевый;DELACORA;2290;
91568039;Керамогранит Sonex Saint Laurent black High Glossy полированный 60x120 см 1.44 м2 цвет черный, цена за упаковку;SONEX;2750;
91814367;Керамогранит Pardis ceramic Pazh Izabella Matt P74370;PARDIS CERAMIC PAZH;1650;
92055546;Керамогранит Global tile Harmony_gt GT12060141615MR 120x60см цвет серо-бежевый;GLOBAL TILE;2690;
91968830;Керамогранит Вива Ground Керамогранит Ground Grey 60x120 см цвет серый, серебристый;ВИВА;2950;
92055519;Керамогранит Ceradim Calacatta х9999305648 60x60см цвет белый;CERADIM;1990;
90830005;Керамогранит Laparet Super White x9999282600 60x120см 1.44 м² цвет белый, цена за упаковку;LAPARET;2990;
91528799;Керамогранит Delacora Rock sand D120202M 60x120см 1.44 м² цвет бежевый, цена за упаковку;DELACORA;2730;
92055454;Керамогранит Ceradim Concrete х9999305459 80x80см цвет серый/серебристый;CERADIM;2490;
91992199;Керамогранит Delacora Artfloor crema GP2090ARF21R 20x90см цвет коричневый;DELACORA;2390;
92142445;"Керамогранит Mainzu Mahon PT03684 15x15см цвет фиолетовый;сиреневый";MAINZU;4122.88;
91984595;Керамогранит Colorker Zaba 229484 250x150см цвет коричневый;COLORKER;6769.91;
91717865;Керамогранит Cersanit Greenhouse A16535 29.7x59.8см цвет коричневый, цена за упаковку;CERSANIT;1350;
91447590;Керамогранит Absolut gres Andrea creama AB 1207G 60x60см 1.44 м² цвет светло бежевый, цена за упаковку;ABSOLUT GRES;1890;
92219001;Керамогранит Delacora Calacatta 60120CMI01 60x120см цвет белый;DELACORA;2690;
91929361;Керамогранит Sonex Statuario velencia карвинг 60x120см цвет белый с бежевыми разводами;SONEX;2700;
91445125;Керамогранит Kerama marazzi Про стоун DD500020R 119.5x60см 2.151 м² цвет бежевый, цена за упаковку;KERAMA MARAZZI;2556;
91689527;Керамогранит Laparet Lux honey х9999294527 kra 20x120см цвет бежевый, цена за упаковку;LAPARET;3190;
91055977;Плитка Dado ceramica Wallpapers KINTSUGI 60x120см 1.44 м² цвет серая абстракция, цена за упаковку;DADO CERAMICA;8781;
91688495;Керамогранит Vitra Silkmarble K951682R0001VTER 60x120см цвет белый, цена за упаковку;VITRA;2394.44;
91518526;Керамогранит Kerald Burlington crema matt 60x120см 1.44 м² цвет серый, цена за упаковку;KERALD;2290.28;
91687648;Керамогранит Gracia ceramica Tuluza 010401002007 45x45см цвет коричневый, цена за упаковку;GRACIA CERAMICA;1491;1325
92265659;Комплект ступень с подступенком Estima Bernini BR01 33x120 см цвет бежевый;ESTIMA;6155;
91374526;Керамогранит Alma ceramica Grinda GFA92GRN00R 20x90 см 1.44 м² цвет белый, цена за упаковку;ALMA CERAMICA;2290;
92142439;Керамогранит Navarti Keith 156-029-2 60x120см цвет бежевый;NAVARTI;8050;
92105893;Керамогранит Гранитея Нейва G395Н120 60x120см цвет черный;ГРАНИТЕЯ;3639;
91934607;Керамогранит BASCONI HOME Cararra Art BHM-5007 60x120см цвет белый;BASCONI HOME;5278.9;
92265706;Комплект ступень с подступенком Estima Terra TE01 33x120 см цвет бежевый;ESTIMA;6155;
90392572;Напольная плитка Alma Ceramica Rialto GFU04RLT07R 600x600x9мм, цена за упаковку;ALMA CERAMICA;2390;
91947940;Керамогранит Fap ceramiche Fap milano mood 31x28.2 fQKS 28.2x31см цвет светло-зеленый;FAP CERAMICHE;11000;
91995987;Керамогранит Neodom Splendida N20531 60x120см цвет белый;NEODOM;3093.75;
91059423;Керамогранит Vitra Quarstone K951843R0001VTE0 60x60см 1.44 м² цвет бежевый, цена за упаковку;VITRA;2812.5;
92105901;Керамогранит Гранитея Нейва G391Н60 60x60см цвет белый;ГРАНИТЕЯ;2103;
91688519;Керамогранит Vitra Marbleset K951301LPR01VTE0 60x60см цвет серый, цена за упаковку;VITRA;1800;
90814597;Плитка Alma ceramica GFU04SHR70R 60x60см 1.8 м² цвет серый, цена за упаковку;ALMA CERAMICA;2987.5;
90842219;Керамогранит Laparet Zurich Dazzle Oxide x9999275916 60x60см 1.44 м² цвет серый, цена за упаковку;LAPARET;2690;
92021150;Керамогранит Lavit tile Lavittile RC5069 60x120см цвет серый;LAVIT TILE;1943.76;
90535557;Керамогранит Pars Tile Fonix полированный 60x120 см 2.16 м2 цвет белый, цена за упаковку;PARS TILE;2750;
91002853;Керамогранит Global tile Encanto_GT GT120603001MCR 120x60см 1.44 м² цвет серый, цена за упаковку;GLOBAL TILE;2490;
92351596;Керамогранит Eurotile Hickory 7930138703814 20x120см цвет серый/серебристый;EUROTILE;2437.5;
91687636;Керамогранит Керамопро Norma Dark gray 60x60см цвет серый/серебристый, цена за упаковку;КЕРАМОПРО;1650;
92265669;Комплект ступень с подступенком Estima Cosmos CM02 33x120 см цвет бежевый;ESTIMA;6155;
91528796;Керамогранит Delacora Muse D120214M 60x120см 1.44 м² цвет бежевый, цена за упаковку;DELACORA;2730;
91995519;Керамогранит Cir Fuoritono 1072720 137x13.7см цвет черный;CIR;1990.65;
92244928;Керамогранит Stn ceramica Ulisse N30150 59.5x120см цвет бежевый;STN CERAMICA;6325.63;5635.15
91106913;Керамогранит Durstone Saona Azul 23x27см цвет синий, цена за упаковку;DURSTONE;6530.67;
90535562;Керамогранит Pars Tile Cemenica матовый 60x120 см 2.16 м2 цвет серый, цена за упаковку;PARS TILE;2650;
91568042;Керамогранит Sonex Forever beige Matt матовый 60x120 см 1.44 м2 цвет бежевый, цена за упаковку;SONEX;2550;
91406383;Керамогранит Kerald Calina White glossy 60x120см 1.44 м² цвет белый, цена за упаковку;KERALD;2290.28;
91934614;Керамогранит BASCONI HOME Sandstone Beige BHM-5003 60x120см цвет бежевый;BASCONI HOME;4288.9;
90296562;Керамический гранит Kerama Marazzi Про Дабл серый светлый обрезной 30x60см, цена за упаковку;KERAMA MARAZZI;2052.08;
91996249;Керамогранит Vitra Rigato K948107R0001VTER 60x120см цвет коричневый;VITRA;3150;
92028488;Керамогранит Ceradim Onyx х9999304564 60x120см цвет бежевый;CERADIM;2190;
91948032;Керамогранит Zyx Amazonia 13.8x13.8 220960 13.8x13.8см цвет зеленый;ZYX;4721.98;
90972176;Плитка Casalgrande padana Marmoker Statuario Grigio honed (DLA_0) 60x120см 1.44 м² цвет белый матовый, цена за упаковку;CASALGRANDE PADANA;6795;5882
91947770;Керамогранит Kerald Portland Nogal matt 60x120см цвет коричневый;KERALD;2070.14;
91792595;Керамогранит Idalgo Граните герда ID9063b101MR_MSK 60x120см цвет бело-серый;IDALGO;2577;
92420664;Керамогранит Eurotile Plaza 7930138704231 60x120см цвет серый/серебристый;EUROTILE;2500;
91717852;Керамогранит Cersanit Wood concept prime WP4T093 21.8x89.8см цвет серый/серебристый, цена за упаковку;CERSANIT;1980;
92105894;Керамогранит Гранитея Нейва G391Н120 60x120см цвет белый;ГРАНИТЕЯ;3502.5;
91748365;Керамогранит Cersanit Mirage A16000 42x42см цвет белый, цена за упаковку;CERSANIT;1380;1250
91333754;Керамогранит Absolut gres AB 1129G 60x60см 1.44 м² цвет коричневый, цена за упаковку;ABSOLUT GRES;2490;
91371459;Керамогранит Alma ceramica Madera GFA92MDR04R 20x90см 1.44 м² цвет бежевый, цена за упаковку;ALMA CERAMICA;2290;
91687641;Керамогранит Gracia ceramica Aragon 010404001714 45x45см цвет бежевый, цена за упаковку;GRACIA CERAMICA;1491;1325
91689526;Керамогранит Laparet Lux beige х9999294529 kra 20x120см цвет бежевый, цена за упаковку;LAPARET;3190;
92075069;Керамогранит Primavera Wd 54643 20x80см цвет темно-серый;PRIMAVERA;1734.66;
92142449;"Керамогранит Mainzu Travertine PT03685 15x15см цвет бежевый;светло-бежевый";MAINZU;3783.84;
91996181;Керамогранит Stn ceramica Rigel 110-010-1 230x120см цвет серый;STN CERAMICA;6355.56;5662.04
91985679;Керамогранит Neodom Hermitage N12003 60x120см цвет белый;NEODOM;2875;
91690631;Керамогранит Laparet Navona х9999303572 kra 119.7x19.7см цвет бежевый, цена за упаковку;LAPARET;2990;
90618106;Керамогранит Idalgo home ID9027B056SR 60x120см цвет серый, цена за упаковку;IDALGO;2532;
92219021;Керамогранит Delacora Misty 60120MIT15 60x120см цвет серый;DELACORA;2690;
91323069;Керамогранит Idalgo ID9093b095LLR 60x120 см 2.16 м² цвет белый/серый, цена за упаковку;IDALGO;2703;
90583135;Керамогранит Laparet Camelot бежевый SG169200N 40.2x40.2, цена за упаковку;LAPARET;1590;
91996180;Керамогранит Stn ceramica Lionel N30091 230x120см цвет коричневый;STN CERAMICA;6240;5559.09
91632732;Керамогранит Laparet Calacatta regal х9999302398 60x60см цвет белый, цена за упаковку;LAPARET;1790;
91689015;Керамогранит Laparet Elegant armani crema х9999282568 kra 60x120см цвет бежевый, цена за упаковку;LAPARET;2990;
91886188;Керамогранит Kerama marazzi SG560722R 119.5x60см цвет серый;KERAMA MARAZZI;3374.43;
91968831;Керамогранит Вива Ground Керамогранит Ground Pearl 60x120 см цвет перламутр, жемчужный, серый;ВИВА;2950;
91688466;Керамогранит Vitra Flakecement K947893R0001VTER 60x120см цвет серый, цена за упаковку;VITRA;2394.44;
90647270;Керамогранит Kutahya 55012906R 60x120см цвет бело-серый, цена за упаковку;KUTAHYA;3610.19;
90972165;Плитка Casalgrande padana Marmoker Statuario Grigio honed (KUA_02_ K) 59x59см 1.39 м² цвет белый матовый, цена за упаковку;CASALGRANDE PADANA;7021.81;5792.12
91331369;Керамогранит Гранитея G343Н60 60x60см 1.44 м² цвет серый, цена за упаковку;ГРАНИТЕЯ;1924;
92055445;Керамогранит Ceradim Calacatta х9999305449 80x80см цвет белый;CERADIM;2490;
91954029;Керамогранит Stn Diva Pav. P.E. DIVA PEARL SAT. RECT. 60x120см цвет pearl;STN;4250.04;3750
91333734;Керамогранит Absolut gres AB 1024G 60x120см 1.44 м² цвет бежевый, цена за упаковку;ABSOLUT GRES;2690;
91996102;Керамогранит Rex Heritage 774850 60x120 см цвет серый;REX;7522.69;
91518533;Керамогранит Kerald Coral silver glossy 60x120см 1.44 м² цвет бежевый, цена за упаковку;KERALD;2390.28;
91995499;Керамогранит Casa dolce casa Nature mood 774894 600x60см цвет серый;CASA DOLCE CASA;8800;7400
91947822;Керамогранит Casa dolce casa Nature mood 40x40 775395 40x40см цвет коричневый;CASA DOLCE CASA;33625;29062.5
91998979;Керамогранит Vitra Quarstone K951811R0001VTE0 600x60см цвет серый;VITRA;2700;
91995975;Керамогранит Neodom Splendida CV20218 60x120см цвет бежевый;NEODOM;2875;
91687645;Керамогранит Gracia ceramica Milan 010404001727 45x45см цвет коричневый, цена за упаковку;GRACIA CERAMICA;1611;1325
92308126;Керамогранит Starowood Bosco Maple Carving 1237315 20x120см цвет коричневый;STAROWOOD;2950;2800
91703905;Керамогранит Керамопро Dior black 60x60см цвет черный, цена за упаковку;КЕРАМОПРО;4450;
91766075;Керамогранит Vitra Craftwood 20x120 K947903R0001VTEP 20x120см цвет светло-коричневый, цена за упаковку;VITRA;3172.92;
91518527;Керамогранит Kerald Portland black matt 60x120см 1.44 м² цвет серый, цена за упаковку;KERALD;2290.28;
91871054;"Керамогранит Vitra Flakecement 60x60 K947895R0001VTET 60x60см цвет серый;светло-серый";VITRA;1980;
91689035;Керамогранит Laparet Europa gold х9999295344 kra 60x120см цвет белый, цена за упаковку;LAPARET;3190;
91787486;"Керамогранит Neodom Sixty CV20248 60x60см цвет бежевый;светло-бежевый";NEODOM;1725;
91474526;Керамогранит Vitra Royalwood K952401R0001VTET 80x20см 1.76 м² цвет орех, цена за упаковку;VITRA;1847;
90788708;Керамогранит Керамин CDB00014856 30x60см 1.44 м² цвет бежевый, цена за упаковку;КЕРАМИН;1498.61;
91474523;Керамогранит Vitra Royalwood K952405R0001VTET 80x20см 1.76 м² цвет венге, цена за упаковку;VITRA;1847;
92265682;Комплект ступень с подступенком Estima Kraft Wood KW03 33x120 см цвет коричневый;ESTIMA;6155;
91474573;Керамогранит Vitra Citymarble K951837LPR01VTE0 60x60см 1.44 м² цвет серый мрамор, цена за упаковку;VITRA;3371.25;
91759653;Керамогранит Mainzu Nostalgy 20x20 PT03413 20x20см цвет серый, цена за упаковку;MAINZU;3230;
91996021;Керамогранит Nsceramic NSC8036 глянцевый 80x80 см;NSCERAMIC;1977.6;
91384720;Керамогранит BASCONI HOME Super White BHW-0028 60x120 см 1.44 м² цвет белый, цена за упаковку;BASCONI HOME;4178.9;
91992238;Керамогранит Fap ceramiche Nobu fRK8 600x60см цвет бежевый;FAP CERAMICHE;6100;
91981007;Керамогранит Steppe ceramics Kea KOOL00M01 60x120см цвет белый;STEPPE CERAMICS;1899.3;
92244676;Керамогранит Zyx Tropic 220973 32x36.8см цвет зеленый;ZYX;9201.02;
90842203;Керамогранит Laparet Torso Gold x9999282653 60x60см 1.44 м² цвет белый, цена за упаковку;LAPARET;2490;
92265672;Ступень Estima Cosmos CM02 30x120 см цвет коричневый;ESTIMA;1880;
90392565;Напольная плитка Alma Ceramica Slate Rock GFU04SLR70L 600x600x9мм, цена за упаковку;ALMA CERAMICA;2300;1990
92307665;Керамогранит Decocer Concept Blanco 20x20см цвет белый;DECOCER;3300;
91333760;Керамогранит Absolut gres AB 1137G 60x120см 1.44 м² цвет серый, серебристый, цена за упаковку;ABSOLUT GRES;2690;
91687634;Керамогранит Керамопро Villa Light gray 60x60см цвет серый/серебристый, цена за упаковку;КЕРАМОПРО;1650;
91759654;Керамогранит Mainzu Nostalgy 20x20 PT03415 20x20см цвет бордовый, цена за упаковку;MAINZU;3485;
91689304;Керамогранит Laparet Oberon green х9999286870 kra 60x120см цвет бежевый, цена за упаковку;LAPARET;3190;
90392566;Напольная плитка Alma Ceramica Boutique GFU04BTQ70L 600x600x9мм, цена за упаковку;ALMA CERAMICA;2300;1990
92367584;Керамогранит Eurotile Apricot 20x120см цвет черный;EUROTILE;2437.5;
91995522;Керамогранит Cir Fuoritono 1072723 137x13.7см цвет черный;CIR;1990.65;
91687643;Керамогранит Gracia ceramica Camelot 010404001720 45x45см цвет серый/серебристый, цена за упаковку;GRACIA CERAMICA;1325;
91518535;Керамогранит Kerald Euphoria white onyx glossy 60x120см 1.44 м² цвет бежевый, цена за упаковку;KERALD;2390.28;
92068274;Керамогранит New trend Tanzania GP1560TAN01 15.1x60.2см цвет кремовый;NEW TREND;1190;
91934624;Керамогранит Cir fuoritono1072703 24x27.7см цвет серый;CIR;2500;
91730265;Плитка Decocer Chalet Corner 20x20 см цвет разноцветный, цена за упаковку;DECOCER;6967.74;
92270607;Керамогранит Estima Cosmos CM02 80x80 см 1.28 м² неполированный цвет бежевый, цена за упаковку;ESTIMA;3795;
91702325;Керамогранит Kerama marazzi Эвора SG647802R 60x60см цвет бежевый, цена за упаковку;KERAMA MARAZZI;3551;
91886194;Керамогранит Kerama marazzi 1268HS 9.8x9.8см цвет черный;KERAMA MARAZZI;1649;
92028337;Керамогранит Vitra Royalwood Cream Matt 20x80 см цвет бежевый;VITRA;1665.34;
91992241;Керамогранит Fap ceramiche Nobu fRLB 600x60см цвет белый;FAP CERAMICHE;6100;
91688275;Керамогранит Pamesa ceramica Cr.lux danae Naviprm 60x120см цвет синий, цена за упаковку;PAMESA CERAMICA;7899;
91725824;Керамогранит Kerranova Satin K-2702/MR/600x1200x10ekb 60x120см цвет темно-бежевый, цена за упаковку;KERRANOVA;3563.19;
91068207;Керамогранит Atlas concorde Russia Sonik Pearl 60x60см 1.08 м² цвет светло-серый, цена за упаковку;ATLAS CONCORDE RUSSIA;2150;
91996095;Керамогранит Rex Heritage 774843 60x120 см цвет сиреневый;REX;6290.28;
91689170;Керамогранит Laparet Antalya grey х9999287012 kra 60x60см цвет серый, цена за упаковку;LAPARET;2390;
91871053;Керамогранит Vitra Silkmarble 60x60 K947792R0001VTET 60x60см цвет светло-бежевый;VITRA;1980;
92265708;Комплект ступень с подступенком Estima Terra TE03 33x120 см цвет серый;ESTIMA;6155;
91996096;Керамогранит Rex Heritage 774844 60x120 см цвет серый;REX;6290.28;
91333763;Керамогранит Absolut gres AB 1140G 60x120см 1.44 м² цвет бежевый, цена за упаковку;ABSOLUT GRES;1990;
91341216;Керамогранит Idalgo ID9022N031LMR 19.5x120см 1.638 м² цвет бело-серый, цена за упаковку;IDALGO;2623.8;
91814353;Керамогранит Pardis ceramic Pazh Super White Polished P6600;PARDIS CERAMIC PAZH;1550;
92068259;Керамогранит New trend Mainau GP1560MNU01 15.1x60.2см цвет кремовый;NEW TREND;1190;
91968829;Керамогранит Вива Ground Керамогранит Ground Cream 60x120 см цвет бежевый, кремовый, песочный;ВИВА;2950;
92068260;Керамогранит New trend Malta GP1560MTA01 15.1x60.2см цвет бежевый;NEW TREND;1190;
91872824;Керамогранит Idalgo Граните оникс ID9075b091LLR_MSK 60x120см цвет светло-бежевый;IDALGO;2948;
91167002;Керамогранит Kerlife Onice Perla Porcelánico 60x120см 2.16 м² цвет светлый оникс, цена за упаковку;KERLIFE;2550;
91823842;Керамогранит Global tile Stardust GT60600509MR_MSK 60x60см цвет темно-серый;GLOBAL TILE;1790;
92307666;Керамогранит Decocer Concept Grigio 20x20см цвет серый/серебристый;DECOCER;3300;
92068263;Керамогранит New trend Merbau GP1560ERB11 15.1x60.2см цвет бежевый;NEW TREND;1190;
91996003;Керамогранит Neodom Sale N20431 60x120см цвет черно-белый;NEODOM;2700;
91996231;Керамогранит Vitra Marblesystem K948090LPR01VTER 60x120см цвет бежевый;VITRA;2925;
91996242;Керамогранит Vitra Stonesystem K948100R0001VTER 60x120см цвет черный;VITRA;2880.56;
91324172;Плитка Granitea G343 Taganay Grey 60*60 60x60см 1.44 м² цвет серый, цена за упаковку;GRANITEA;1924;
91689577;Керамогранит Laparet Onix crack х9999282641 kra 60x60см цвет белый, цена за упаковку;LAPARET;2690;
92096484;Комплект ступень с подступенком Graffito GF02 33x120 см цвет бежево-серый;ESTIMA;6155;
91535705;Керамогранит Absolut gres Infinity AB 3114G 60x120см 1.44 м² цвет белый/серый, цена за упаковку;ABSOLUT GRES;2690;
91995587;Керамогранит Navarti Mylos 156-026-1 600x120см цвет бежевый;NAVARTI;8050;
91823839;Керамогранит Global tile Stardust GT60600501MR_MSK 60x60см цвет серый;GLOBAL TILE;1790;
90557979;Плитка напольная керамогранит DELACORA D12063M Roxy Beige 120x60x0.95см, цена за упаковку;DELACORA;2730;
91934666;Керамогранит Керамопро Цемент Modena Black 60x120см цвет modena black;КЕРАМОПРО;2490.28;2150
90620014;Плитка Alma Ceramica GFA92AMD04R 20x90см цвет бежевый, цена за упаковку;ALMA CERAMICA;2290;
91996226;Керамогранит Vitra Marblesystem K948085LPR01VTER 60x120см цвет белый;VITRA;2925;
92111295;Керамогранит Керамопро Albo 60x120см цвет синий;КЕРАМОПРО;2489.81;2150
90842198;Керамогранит Laparet Orlando Blanco x9999292720 60x60см 1.44 м² цвет серый, цена за упаковку;LAPARET;2490;
92322932;Керамогранит Sal sapiente Art stone RSA 6011 60x60см цвет бело-серый, под мрамор;SAL SAPIENTE;2200;
90913945;Керамогранит Global tile Stardust_GT GT60600509MR 60x60см 1.44 м² цвет темно-серый, цена за упаковку;GLOBAL TILE;1790;
91997353;Керамогранит Vitra Quarstone K951805R0001VTEP 60x120см цвет серый;VITRA;2664.58;
92068248;Керамогранит New trend Chalet GP1560CHL11 15.1x60.2см цвет бежевый;NEW TREND;1190;
91405841;Керамогранит Global tile Majestic luxe_gt GT60601903MR 60x60см 1.44 м² цвет белый, цена за упаковку;GLOBAL TILE;1890;
91333730;Керамогранит Absolut gres AB 1006G 60x60см 1.44 м² цвет белый, цена за упаковку;ABSOLUT GRES;2490;
90729853;Керамогранит Primavera PR204 60x120см 1.44 м² цвет бежевый, цена за упаковку;PRIMAVERA;2166.67;
91725999;Керамогранит Lcm Blumarin gris 60120BLM05P 60x120см цвет розовый, цена за упаковку;LCM;3190;
91667036;Плитка Monopole Orinoko ORINOCO GRIS PLACKET 8x44.25см цвет светло-серый, цена за упаковку;MONOPOLE;5189;
91166982;Керамогранит Kerlife Calacatta Gold Porcelánico 60x120см 2.16 м² цвет золотой мрамор, цена за упаковку;KERLIFE;2350.03;
91690626;Керамогранит Laparet Carmen х9999303562 kra 119.7x19.7см цвет кремовый, цена за упаковку;LAPARET;2990;
91568094;Керамогранит Laparet Polo cherry x9999300687 79.7x19.7см цвет коричневый, цена за упаковку;LAPARET;2490;
92021208;Керамогранит Rex Etoile 761677 60x160см цвет бежевый;REX;5822.92;
91947947;Керамогранит Fap ceramiche Fap roots 20x120 fPV0 20x120см цвет светло-коричневый;FAP CERAMICHE;5700;
91343211;Керамогранит Kerama marazzi SG320700R 15x60см 1.44 м² цвет коричневый, цена за упаковку;KERAMA MARAZZI;2516;
91688583;Керамогранит Vitra Rusticwood K952414R0001VTE0 20x80см цвет белый, цена за упаковку;VITRA;2035.42;
91333752;Керамогранит Absolut gres AB 1127G 60x60см 1.44 м² цвет белый, цена за упаковку;ABSOLUT GRES;1890;
91333746;Керамогранит Absolut gres AB 1112G 60x120см 1.44 м² цвет белый, цена за упаковку;ABSOLUT GRES;1990;
91984594;Керамогранит Colorker Zaba 229482 250x150см цвет бежевый;COLORKER;6769.91;
91996125;Керамогранит Rex Reves de rex 769817 60x120 см цвет голубой;REX;7012.5;
92119207;Керамогранит Sonex Earth Fossil Matt 60x120x0.82 матовый цвет бетон графитовый;SONEX;2550;
92322937;Керамогранит Sal sapiente Terrazzo TRP 6630 60x60см цвет белый в крапинку;SAL SAPIENTE;2000;
91886259;Керамогранит Kerranova Bereg K-2403/MR/600x600x9tmn 60x60см цвет серо-бежевый;KERRANOVA;3061.67;
91852100;Керамогранит Kerranova Bereg K-2403/MR/600x600x9ufa 60x60см цвет серо-бежевый;KERRANOVA;3061.67;
91081919;Керамогранит Azteca Fontana LUX ICE 120 60x120см 1.44 м² цвет ледяной, цена за упаковку;AZTECA;7650;
92055556;Керамогранит Global tile Nylo_gt GT1206014905MR 120x60см цвет черный;GLOBAL TILE;2390;1990
91057420;Плитка Dado ceramica Paint Grey D303969 60x60см 1.44 м² цвет светло-серый, цена за упаковку;DADO CERAMICA;5313;4372
91996257;Керамогранит Vitra Lucidwood K948125R0001VTEB 200x20см цвет коричневый;VITRA;2115.28;
90833495;Керамогранит Laparet Scandy x9999278628 60x60см 1.8 м² цвет серый, цена за упаковку;LAPARET;2390;
91947943;Керамогранит Fap ceramiche Fap milano mood 31x28.2 fQKV 28.2x31см цвет светло-бежевый;FAP CERAMICHE;11000;
92322939;Керамогранит Sal sapiente Terrazzo TRP 6631 60x60см цвет черный с белым рисунком;SAL SAPIENTE;2000;
91632724;Керамогранит Laparet Onyx imperator х9999302403 60x60см цвет белый, цена за упаковку;LAPARET;1790;
91071092;Керамогранит Takceram Calcateh Silver полированный ректифицированный 59x59см 1.392 м² цвет белый/серый, цена за упаковку;TAKCERAM;2367.09;
91106908;Керамогранит Dual gres Turkana Teja Matt 15x15 15x15см 0.72 м² цвет коричнево-рыжий, цена за упаковку;DUAL GRES;4784.72;
91801660;Керамогранит Fap ceramiche Fap milano mood 30.5x30.5 fQEX 30.5x30.5см цвет светло-розовый;FAP CERAMICHE;11000;
91996121;Керамогранит Rex Reves de rex 769813 60x120 см цвет голубой;REX;5737.5;
90557978;Керамогранит DELACORA D12060M Roxy Grey 120x60x0.95см, цена за упаковку;DELACORA;2730;
92244930;Керамогранит Neodom Sale CV20198 60x120см цвет бежевый;NEODOM;2288.89;
91766071;Керамогранит Vitra Aspenwood 20x120 K945693R0001VTEP 20x120см цвет серый, цена за упаковку;VITRA;3172.92;
91801665;Керамогранит Fap ceramiche Fap milano mood 30.5x30.5 fQEV 30.5x30.5см цвет светло-коричневый;FAP CERAMICHE;11000;
92096495;Ступень Estima Nolana NL03 30x120 см цвет серый;ESTIMA;1880;
90391933;Керамогранит Alma Ceramica Bruce GFA92BRC07R матовый 20x90x0.7 см цена за упаковку;ALMA CERAMICA;2290;
92270613;Керамогранит Estima Kraft Wood KW02 19.4x120 см 1.63 м² неполированный цвет серый. цена за упаковку;ESTIMA;3595;
92028491;Керамогранит Керамика будущего Герда ID9063B003LLR 60x120см цвет серый/серебристый;КЕРАМИКА БУДУЩЕГО;1425;
91055122;Керамогранит Гранитея Taganay Elegant G341MR 600*1200 60x120см 2.16 м² цвет серый, цена за упаковку;ГРАНИТЕЯ;2134;
91823832;Керамогранит Global tile Stardust GT120600506MCR_MSK 60x120см цвет светло-серый;GLOBAL TILE;2390;
91690624;Керамогранит Laparet Navona х9999303574 kra 119.7x19.7см цвет медовый, цена за упаковку;LAPARET;2990;
91787500;Керамогранит Neodom SplendidaGranoland N20475 60x120см цвет белый;NEODOM;3093.75;
92096478;Комплект ступень с подступенком Gabbro GB03 33x120 см цвет серый;ESTIMA;6155;
91787503;Керамогранит Neodom Marble softGranoland N20465 60x120см цвет белый;NEODOM;3093.75;
91717907;Керамогранит Cotto petrus Flash Cassettone Acero 60x120см цвет дерево, цена за упаковку;COTTO PETRUS;3714;
92265701;Комплект ступень с подступенком Estima Soft Wood SF03 33x120 см цвет серый;ESTIMA;6155;
91823840;Керамогранит Global tile Stardust GT60600506MR_MSK 60x60см цвет светло-серый;GLOBAL TILE;1790;
91415139;Керамогранит Керамин Айс CDB00026383 60x120см 1.44 м² цвет серый, серебристый, цена за упаковку;КЕРАМИН;1898.61;
91717905;Керамогранит Cersanit Polaris PG4L522 29.7x59.8см цвет серый/серебристый, цена за упаковку;CERSANIT;1350;
92055513;Керамогранит Ceradim Concrete х9999304623 60x60см цвет серый/серебристый;CERADIM;1790;
91998980;Керамогранит Vitra Quarstone K951812R0001VTE0 60x60см цвет черный;VITRA;2812.5;
92096482;Ступень Estima Gabbro GB03 30x120 см цвет серый;ESTIMA;1880;
91688575;Керамогранит Vitra Originwood K952407R0001VTE0 20x80см цвет бежевый, цена за упаковку;VITRA;1847.22;
92270630;Керамогранит Estima Luna LN03 80x80 см 1.28 м² неполированный цвет серый, цена за упаковку;ESTIMA;3995;
91688587;Керамогранит Vitra Softwood K952372R0001VTE0 20x80см цвет белый, цена за упаковку;VITRA;1665.34;
92096477;Комплект ступень с подступенком Gabbro GB02 33x120 см цвет серый;ESTIMA;6155;
91549349;Плитка Gambini Hemisphere steel lapp 6012HEMGRL 60x120см 1.44 м² цвет светло-серый, цена за упаковку;GAMBINI;6637;4712
91995992;Керамогранит Neodom Splendida N12028 60x120см цвет белый;NEODOM;2875;
91689197;Керамогранит Laparet Irida х9999278633 kra 60x60см цвет серый, цена за упаковку;LAPARET;2390;
